age,balance,day,duration,campaign,pdays,previous
52,583,17,376,1,181,3
38,1276,17,272,2,182,3
33,2364,17,508,1,-1,0
53,53,18,387,1,-1,0
64,1612,18,336,1,89,5
84,639,18,353,3,-1,0
62,3114,18,243,2,186,1
41,1,18,327,2,361,3
29,1070,19,30,1,357,1
53,195,19,472,1,90,6
30,3144,19,212,2,-1,0
37,3236,20,291,2,202,5
78,3208,20,351,3,-1,0
47,1568,21,226,3,91,8
61,1191,21,214,4,-1,0
46,706,21,588,1,386,3
31,2616,21,374,1,185,2
21,215,24,382,1,89,7
71,3230,24,341,2,133,3
52,726,24,699,1,378,9
25,3713,24,323,2,353,3
60,0,25,641,4,-1,0
30,265,25,681,1,181,2
29,70,25,393,1,-1,0
52,388,25,272,1,-1,0
59,1727,25,500,4,358,2
38,205,26,332,1,-1,0
33,2881,26,289,1,328,1
31,846,26,405,3,205,2
40,2266,26,175,3,89,7
28,742,26,236,1,-1,0
66,2149,26,135,2,90,11
32,344,26,530,2,-1,0
67,1430,26,283,2,135,5
39,265,27,93,1,555,2
46,38,27,181,3,183,1
54,3538,27,820,1,-1,0
47,973,27,489,1,479,1
45,1831,27,275,2,-1,0
63,641,27,417,2,-1,0
60,1047,27,173,3,279,4
29,8103,28,473,3,-1,0
33,523,28,86,1,-1,0
48,0,28,270,5,-1,0
26,515,31,775,1,-1,0
55,8304,1,201,1,-1,0
36,1368,1,516,1,292,5
33,272,1,326,1,237,2
28,-46,1,154,2,91,12
28,168,1,347,3,140,2
31,515,1,296,5,-1,0
28,223,1,303,1,278,3
49,228,2,407,1,92,1
27,644,2,657,1,182,1
28,330,2,226,2,182,4
65,952,2,310,1,-1,0
30,1165,4,204,2,183,3
38,0,8,187,1,181,2
36,2823,8,215,1,371,6
63,1490,8,506,1,-1,0
63,48,9,251,1,-1,0
28,187,9,206,1,92,1
80,8304,9,712,1,64,12
39,276,9,334,2,-1,0
31,147,9,163,2,92,3
39,323,9,874,2,188,6
30,799,13,674,1,-1,0
67,2540,14,278,5,116,4
29,322,14,434,1,96,6
36,495,14,187,1,94,9
24,358,14,245,1,384,1
30,2371,14,661,1,384,2
21,53,14,270,1,-1,0
27,861,14,212,4,-1,0
56,602,14,458,1,130,8
66,4041,14,713,2,-1,0
71,275,14,293,1,425,1
26,12,14,563,1,181,10
62,1742,14,167,2,98,6
32,46,14,485,2,-1,0
68,2027,15,619,2,92,2
37,3221,15,379,2,376,13
27,1720,15,910,1,224,3
45,2033,15,243,5,285,2
64,3189,15,208,1,-1,0
38,2946,16,605,3,-1,0
66,1230,16,288,6,181,3
30,572,17,339,3,183,2
39,1435,17,383,1,296,19
24,403,17,247,1,-1,0
49,1071,17,169,1,-1,0
34,3301,17,485,2,227,4
46,1723,17,176,2,52,7
32,705,17,544,1,-1,0
52,955,17,301,2,134,4
25,303,18,252,1,92,1
57,3287,22,867,1,84,3
64,109,23,706,1,225,2
33,224,23,342,2,107,2
36,538,23,339,1,183,5
59,5397,23,671,3,-1,0
25,1957,24,1207,4,385,1
43,774,24,482,1,91,2
37,1188,24,310,1,-1,0
49,1167,25,213,6,150,8
42,2611,25,300,1,389,3
27,3145,25,374,1,179,2
29,825,25,472,2,-1,0
37,122,25,266,2,318,3
47,334,28,614,3,94,9
38,623,28,297,4,144,4
48,86,28,281,3,186,6
55,976,28,345,1,94,3
39,393,28,325,1,94,1
49,293,28,452,1,-1,0
68,476,28,363,1,-1,0
45,2724,28,359,2,182,1
67,2391,28,737,6,186,10
60,11,29,265,1,586,2
31,54,29,401,1,-1,0
58,3109,29,295,1,287,4
41,3126,29,222,1,91,7
23,488,29,205,1,91,3
35,978,29,660,2,182,6
33,718,29,271,1,84,3
32,3255,29,167,2,-1,0
48,1544,30,263,1,450,2
43,0,30,275,2,296,1
32,4071,30,319,2,-1,0
74,29080,30,301,5,93,4
32,12569,1,561,2,295,2
63,2896,1,304,1,119,2
28,196,2,423,3,-1,0
31,1027,2,217,3,-1,0
26,463,2,248,2,-1,0
31,3511,2,667,1,-1,0
39,224,2,194,2,88,1
28,198,5,128,2,-1,0
30,0,5,140,1,424,8
24,674,6,267,1,-1,0
32,623,6,335,3,194,2
46,558,6,319,1,-1,0
60,259,6,396,1,386,2
37,432,6,386,3,776,55
48,159,7,229,1,251,6
52,657,7,398,2,460,2
29,1808,7,273,2,433,1
71,392,7,276,2,-1,0
47,6651,8,229,1,412,2
70,2795,8,480,1,181,2
28,1414,8,294,1,521,1
31,2666,8,411,2,148,9
80,668,8,250,1,371,1
29,502,8,968,1,87,5
23,1809,8,414,2,-1,0
34,267,8,449,2,-1,0
69,2473,8,967,3,-1,0
19,372,8,444,3,-1,0
35,484,8,344,1,87,3
38,1767,9,483,4,239,7
32,491,9,474,7,-1,0
50,558,9,464,1,683,6
27,337,9,23,1,-1,0
53,654,10,67,1,-1,0
35,2427,12,210,3,158,7
43,386,12,220,3,529,1
30,251,12,537,1,-1,0
57,1044,12,567,1,182,3
31,2907,12,248,1,194,3
65,828,13,305,1,-1,0
25,1857,13,195,2,91,10
33,1962,13,363,1,181,1
79,2787,13,617,1,377,1
24,1123,13,475,1,412,1
27,643,13,317,1,-1,0
36,62,13,311,1,91,2
26,2007,13,272,3,182,2
51,3463,13,371,2,166,3
70,482,14,413,1,181,3
23,1298,14,603,1,-1,0
41,5329,14,397,2,-1,0
53,6181,14,817,2,209,3
86,1255,14,247,1,180,3
27,132,14,276,1,-1,0
34,2733,14,604,1,-1,0
68,4189,14,897,2,-1,0
35,724,14,287,2,415,1
28,205,14,87,3,184,2
66,154,15,268,5,181,2
30,232,15,219,1,91,1
60,979,15,346,1,181,4
46,5021,15,957,1,182,1
68,2469,15,552,2,-1,0
63,180,15,390,2,182,5
29,658,15,198,2,244,4
35,2918,16,815,2,407,3
64,588,16,574,1,179,3
22,423,16,316,1,179,10
19,302,16,205,1,-1,0
31,414,16,241,1,-1,0
48,817,16,806,3,183,5
33,183,16,457,2,182,3
34,806,19,253,3,458,1
46,9299,19,1148,1,276,2
60,478,19,173,2,311,8
36,1057,19,230,2,164,2
32,762,19,187,11,-1,0
45,31472,19,568,7,-1,0
44,1090,19,204,4,532,2
57,3738,20,178,2,92,8
29,1277,20,165,2,481,1
31,756,20,355,2,-1,0
54,1636,20,1008,2,-1,0
49,300,21,316,1,-1,0
35,321,21,143,1,412,3
24,1295,22,355,2,92,1
43,839,22,942,1,-1,0
34,1974,22,355,1,342,3
27,2855,22,138,2,178,4
54,5475,22,321,4,-1,0
38,536,22,248,1,-1,0
34,1279,22,174,2,160,8
93,775,22,860,2,177,7
36,203,23,608,3,179,2
33,146,23,351,3,-1,0
35,4124,23,350,2,445,7
41,14968,23,1360,4,-1,0
36,1451,23,192,4,93,17
30,3026,23,251,1,535,1
41,431,23,196,1,88,5
29,985,23,396,2,-1,0
82,243,26,275,1,180,2
37,1707,26,546,2,784,3
46,5511,26,414,2,389,1
44,8,26,423,4,-1,0
61,10861,26,336,2,259,3
33,373,27,267,1,180,4
23,1807,27,606,1,-1,0
45,2776,27,287,2,181,1
61,1058,27,218,2,91,3
40,0,28,496,2,182,11
82,1381,28,844,5,181,4
27,204,28,471,2,-1,0
26,267,28,817,2,-1,0
27,311,28,462,1,148,4
53,306,28,388,3,181,1
54,752,29,211,5,491,4
64,1574,29,301,3,-1,0
57,1181,29,169,2,182,2
31,1761,29,332,3,440,3
61,4629,29,349,3,183,2
35,154,29,200,4,181,2
77,4112,29,426,1,184,3
36,11650,29,268,1,-1,0
32,6138,29,519,2,90,9
61,264,29,270,1,178,1
69,2144,29,417,1,184,4
69,482,29,478,1,267,1
34,0,30,292,1,183,2
45,4831,30,852,3,182,11
64,12067,30,367,2,92,2
35,1227,30,1005,5,134,10
22,1232,30,283,1,430,2
34,275,2,196,2,455,23
34,369,2,868,3,342,4
55,240,2,108,3,277,1
53,2398,2,317,1,180,2
63,2785,2,341,2,392,3
37,62,2,428,2,272,8
29,1377,3,248,1,446,2
29,163,3,249,1,-1,0
38,1199,3,482,1,-1,0
62,569,3,187,2,180,6
34,0,3,261,1,470,2
56,1989,3,279,4,181,4
48,46,3,113,2,180,1
42,372,3,654,2,-1,0
68,2812,3,392,4,181,3
43,2952,3,417,2,95,1
62,569,4,288,1,1,8
68,2812,4,651,1,1,7
38,1199,4,178,1,1,1
63,3904,4,250,2,187,2
48,156,4,291,1,-1,0
45,205,4,180,1,92,3
59,1625,4,198,1,180,2
35,415,4,462,1,92,4
32,1812,4,296,1,182,4
93,775,4,476,2,13,9
33,180,4,561,1,435,3
48,46,4,118,1,1,3
38,4017,4,470,1,96,3
29,437,5,504,1,92,1
38,318,5,274,1,182,6
41,1646,5,172,3,92,8
57,470,5,480,3,-1,0
53,3591,5,306,2,181,2
56,2037,5,318,1,91,6
33,2979,5,326,2,437,1
41,1092,5,736,1,-1,0
34,661,5,245,2,183,10
29,2196,5,215,1,-1,0
34,417,5,270,1,174,15
21,2077,5,323,1,-1,0
37,2283,6,303,2,92,4
33,1536,6,258,2,178,4
45,446,6,304,3,-1,0
61,5,6,562,2,94,3
22,216,6,178,1,179,2
37,565,6,174,1,93,3
45,476,6,356,1,364,1
35,-32,6,366,2,178,9
28,1348,6,221,2,-1,0
31,228,6,744,1,88,4
62,1859,6,245,3,-1,0
47,2306,6,239,4,-1,0
57,2038,9,628,1,182,2
60,824,9,265,1,181,8
25,348,10,245,1,-1,0
40,1515,10,503,1,-1,0
33,1514,10,447,1,728,2
53,94,10,493,1,181,14
30,2325,10,263,1,127,7
36,417,10,304,1,181,1
56,3450,10,507,1,181,2
38,2543,10,223,1,414,4
29,464,10,317,2,518,1
61,1853,10,520,1,181,2
62,272,11,146,1,286,2
24,1925,11,1363,1,-1,0
65,2331,11,425,1,183,2
70,324,11,632,1,308,6
60,116,11,329,2,181,8
30,1779,11,233,1,433,1
51,346,11,237,1,180,6
36,353,11,361,2,181,2
42,27696,11,370,1,91,7
58,2155,11,248,2,182,7
43,413,12,235,2,182,4
77,2590,12,345,1,178,20
34,320,12,352,1,828,2
35,1454,12,323,1,182,4
39,1382,12,357,1,182,2
35,2427,12,175,3,31,10
41,2498,12,411,1,-1,0
25,1003,12,361,1,-1,0
51,2007,12,1226,3,-1,0
48,926,12,504,2,178,10
26,632,12,312,3,181,1
55,2206,12,265,1,91,5
49,1830,13,261,1,179,1
29,814,13,461,1,-1,0
67,5275,13,222,4,-1,0
42,2129,13,633,1,182,2
35,2717,13,394,6,-1,0
37,341,13,287,3,182,3
35,2885,13,199,3,43,8
61,523,13,211,3,183,4
60,4256,16,239,3,761,1
33,484,16,205,3,182,9
27,535,16,265,3,95,4
24,431,19,418,11,185,5
57,1269,31,1120,1,-1,0
63,0,31,253,5,-1,0
61,211,31,443,2,186,3
52,4012,31,634,3,92,5
34,625,31,34,1,-1,0
28,1584,1,222,2,-1,0
60,315,1,840,1,183,3
32,200,1,729,1,29,3
34,589,1,300,1,44,3
31,-205,1,481,1,579,1
28,-46,1,199,1,92,14
55,8304,1,193,1,92,1
65,308,1,400,1,-1,0
37,1113,1,265,2,183,2
35,992,1,238,1,-1,0
33,272,1,293,2,92,3
75,1413,1,532,2,188,2
48,1819,2,1440,1,458,1
33,1623,2,291,3,-1,0
38,630,2,362,1,388,3
25,2975,2,799,2,-1,0
41,7968,2,404,1,184,4
25,154,2,382,1,183,3
27,5169,3,431,1,466,3
49,228,3,252,2,93,2
43,4945,3,219,3,185,2
52,1708,6,310,1,75,4
48,0,6,194,2,125,6
29,1584,6,245,1,-1,0
43,1707,6,369,3,504,5
65,952,6,255,1,96,1
72,1978,6,312,1,-1,0
26,1105,6,415,1,297,3
37,52,6,908,1,185,9
37,6771,7,337,1,186,1
28,890,7,201,1,-1,0
61,56,7,288,3,-1,0
32,1644,7,492,3,102,5
51,151,8,638,1,427,3
38,0,8,210,1,92,3
34,2240,8,220,2,184,3
60,957,8,246,1,184,3
24,689,8,630,1,-1,0
36,2161,8,708,2,183,5
46,1527,8,358,3,184,1
80,8304,8,606,3,91,13
37,698,8,1081,2,-1,0
39,494,9,216,1,183,5
62,2801,9,261,1,183,1
84,4761,9,1405,1,92,3
24,834,9,679,1,-1,0
24,139,9,430,4,-1,0
28,12,9,202,1,-1,0
31,877,9,209,1,92,8
33,2066,9,305,1,749,2
33,555,9,204,1,365,1
64,48,9,167,3,92,1
48,235,9,386,2,191,3
28,1595,9,268,1,254,4
28,5741,10,1042,5,200,3
69,426,10,211,2,185,2
28,187,10,255,1,93,2
24,166,10,256,2,-1,0
52,1416,13,218,3,187,3
37,1189,13,323,9,199,4
25,486,13,273,3,199,4
58,0,14,358,2,-1,0
62,2557,14,211,1,216,7
41,3138,14,409,1,398,1
28,1720,14,230,1,91,4
75,1765,14,808,1,187,4
21,1506,14,340,1,-1,0
40,3585,15,506,3,-1,0
35,262,15,331,1,75,6
49,1093,15,316,1,246,4
39,76,15,200,1,183,1
63,4680,15,953,2,-1,0
38,1477,15,385,3,769,2
72,3561,15,511,3,184,7
31,3340,15,213,2,469,3
49,1071,16,225,1,91,1
29,247,16,143,2,587,3
39,112,16,574,3,-1,0
78,527,16,193,1,-1,0
61,2580,16,270,3,202,7
60,975,16,303,1,792,1
58,2986,16,414,1,91,5
67,2048,16,452,5,195,4
20,2785,16,327,2,-1,0
28,127,16,1334,2,-1,0
41,0,17,294,4,63,11
31,4951,17,285,3,81,3
37,488,17,328,1,854,2
81,1154,17,231,1,-1,0
46,624,17,336,2,183,2
46,4343,20,185,1,-1,0
44,2367,22,263,1,184,6
23,283,22,175,1,184,2
40,6403,22,208,2,-1,0
27,802,22,569,1,-1,0
60,3735,22,183,1,184,11
55,2693,22,182,1,184,7
43,0,23,183,2,184,13
26,1027,23,744,1,-1,0
25,3902,23,856,1,-1,0
31,243,23,305,2,842,1
54,0,23,209,1,-1,0
29,1055,23,427,1,603,1
36,60,23,156,2,-1,0
59,5397,23,244,1,92,3
37,217,23,272,2,-1,0
28,6551,23,203,1,-1,0
35,303,24,173,2,190,10
32,2093,24,224,2,444,1
49,1167,24,249,1,91,14
50,2376,24,395,1,-1,0
55,0,27,262,6,193,4
81,949,27,188,2,280,1
24,393,27,1298,1,-1,0
38,2678,28,282,2,187,1
61,11,29,232,1,92,3
67,4416,29,245,3,-1,0
28,390,29,845,1,232,4
29,1934,29,271,1,-1,0
31,3511,6,311,1,96,1
71,1696,6,486,1,-1,0
33,1278,6,649,1,-1,0
47,1011,6,808,1,-1,0
39,2939,6,608,1,99,3
26,3466,6,275,2,-1,0
22,372,6,218,1,-1,0
34,549,6,1246,2,-1,0
32,1102,8,194,1,-1,0
48,973,8,319,1,134,2
32,491,8,251,2,91,7
58,3337,8,369,2,690,3
48,368,8,363,2,140,7
28,326,11,450,1,231,1
36,12264,11,285,1,182,2
67,203,11,405,1,266,2
30,502,11,463,3,95,6
27,346,11,212,1,-1,0
31,4328,12,203,4,165,14
27,279,12,323,1,-1,0
33,131,12,209,3,427,2
36,2646,13,169,1,182,10
62,6,13,216,1,183,4
29,1579,13,190,1,92,5
26,2007,13,194,1,92,5
59,1,14,585,1,182,5
51,469,14,491,1,182,3
27,643,14,301,1,93,1
60,514,15,187,2,213,10
42,1289,15,1176,3,92,6
47,3676,18,567,1,95,3
43,0,18,464,1,94,2
22,104,18,509,1,185,3
34,159,18,252,1,-1,0
39,728,18,222,1,-1,0
27,107,18,767,3,-1,0
49,1946,19,192,1,95,1
42,1519,19,230,1,92,1
64,5112,19,898,7,137,11
44,1090,20,178,4,93,6
64,4833,20,621,1,181,3
29,1925,21,150,3,149,5
52,335,21,411,1,182,1
52,371,21,453,1,183,3
54,5475,21,1032,1,91,4
37,203,21,759,1,90,5
48,50,21,419,1,-1,0
28,11862,21,549,2,238,13
77,820,21,330,2,181,4
63,791,21,212,2,-1,0
34,1279,21,339,3,91,10
29,455,22,542,4,148,3
38,536,22,234,1,92,1
47,1693,22,608,2,92,4
63,1495,25,389,1,195,4
30,985,25,304,1,94,2
74,935,25,400,1,173,3
31,410,25,182,1,185,1
33,51,25,253,1,284,3
25,679,25,297,5,94,6
78,1780,25,211,2,185,7
26,222,26,318,1,120,3
47,1210,26,604,1,91,4
56,1693,26,238,4,442,4
54,876,27,269,3,541,3
46,3308,27,171,1,91,2
47,0,27,508,1,-1,0
24,822,27,184,1,91,2
70,0,27,258,1,92,5
63,3904,8,360,1,96,4
22,2488,8,449,2,38,10
38,88,8,282,2,186,4
44,121,9,248,1,91,1
52,0,9,467,3,92,7
35,0,9,524,1,96,5
29,464,9,208,2,91,3
41,79,9,394,1,390,2
62,2557,10,404,1,57,8
62,272,11,289,1,92,3
38,2543,11,357,3,93,5
36,1224,12,482,1,374,1
34,320,12,413,1,92,3
60,4256,16,200,1,92,4
32,1168,16,411,1,-1,0
29,703,16,236,1,550,2
32,136,16,206,1,188,3
75,3810,16,262,1,183,1
29,765,16,238,1,-1,0
68,1146,16,212,1,187,6
25,358,16,330,1,-1,0
36,1511,16,270,1,-1,0
38,557,16,1556,4,-1,0
53,583,17,226,1,184,4
34,557,17,224,1,-1,0
23,113,17,266,1,-1,0
73,2850,17,300,1,40,8
25,505,17,386,2,-1,0
51,825,17,977,3,-1,0
72,5715,17,1127,5,184,3
42,-215,20,1573,5,-1,0
59,2239,20,377,6,90,1
32,376,23,248,4,-1,0
36,15485,14,461,1,-1,0
34,2918,4,246,1,196,2
28,67,20,329,3,199,2
54,1664,2,257,3,-1,0
27,192,28,1076,17,-1,0
42,1519,19,268,1,-1,0
31,0,17,188,3,-1,0
41,0,5,400,1,-1,0
37,4708,2,238,1,181,2
31,3283,2,258,1,73,1
33,1211,11,535,1,188,1
27,347,6,385,4,-1,0
44,423,12,2330,5,-1,0
22,3982,20,206,1,-1,0
25,2506,17,485,1,-1,0
30,697,10,179,3,102,2
46,456,18,618,6,-1,0
32,324,23,432,1,-1,0
57,5768,19,512,1,-1,0
41,1517,8,193,3,-1,0
62,0,3,299,1,-1,0
28,482,25,119,1,-1,0
77,638,7,453,1,-1,0
47,2524,12,105,1,-1,0
40,4539,13,256,3,439,1
41,2039,8,729,1,-1,0
28,128,27,460,1,414,1
51,4787,7,895,1,-1,0
47,1147,2,654,1,95,1
37,1978,9,404,1,182,1
29,51,17,1319,5,-1,0
24,-122,13,1000,1,-1,0
27,294,28,694,2,-1,0
23,922,28,538,2,184,9
32,51,14,203,1,87,2
40,694,3,431,2,119,9
32,607,18,1060,5,-1,0
57,2155,10,144,3,91,2
28,159,14,246,2,420,2
35,7050,10,278,3,187,1
35,1055,18,150,2,-1,0
24,8165,15,216,1,-1,0
36,376,16,173,1,-1,0
66,3701,3,834,1,-1,0
45,644,19,418,1,168,1
28,3623,10,261,1,-1,0
45,360,3,215,1,-1,0
31,284,2,855,1,-1,0
45,1893,3,1259,6,-1,0
34,69,4,120,3,1,6
39,1355,14,1180,1,-1,0
24,1506,12,239,2,95,4
33,1393,18,1127,3,-1,0
54,487,21,828,4,-1,0
26,655,16,190,1,-1,0
30,1788,4,288,1,181,2
37,0,2,107,1,-1,0
32,41,21,686,5,-1,0
39,215,11,1141,4,-1,0
27,1187,26,232,1,101,1
54,0,27,565,1,-1,0
54,1213,12,241,1,-1,0
71,653,3,471,1,189,1
41,3426,4,102,2,297,3
29,238,25,344,2,88,1
60,1690,20,1467,4,-1,0
60,0,22,1193,1,412,1
36,27,9,631,1,260,2
34,681,6,637,2,-1,0
27,18188,12,541,17,-1,0
34,1006,19,783,3,195,2
36,1352,19,2028,1,-1,0
32,2340,18,89,2,-1,0
55,366,5,365,3,57,2
34,-374,11,672,1,-1,0
25,1231,31,271,2,-1,0
51,1347,10,160,1,243,1
33,1778,12,388,1,-1,0
35,2201,12,350,1,-1,0
55,0,17,1303,2,-1,0
61,2557,11,139,3,190,1
34,0,5,231,2,2,3
55,1320,28,340,1,91,2
23,0,10,213,1,-1,0
69,0,27,666,1,90,4
37,22125,21,331,2,-1,0
49,6188,18,453,1,-1,0
41,1077,9,207,3,387,2
39,45248,6,1623,1,-1,0
30,3291,19,1218,3,-1,0
32,562,30,722,3,-1,0
61,1046,21,158,1,-1,0
33,87,12,978,1,-1,0
32,10281,22,400,1,-1,0
45,429,22,147,1,181,1
59,3648,19,1321,3,-1,0
48,863,4,412,5,350,2
18,3,25,130,2,-1,0
27,2648,5,917,1,-1,0
32,0,30,370,3,-1,0
50,0,29,159,1,120,2
30,655,23,272,4,184,1
23,854,28,664,2,-1,0
40,858,26,202,2,-1,0
27,567,26,523,3,182,3
35,399,13,496,2,345,3
53,257,11,1310,2,-1,0
59,3735,18,203,4,121,2
37,57,5,345,1,-1,0
24,1235,14,334,4,93,6
42,257,12,955,2,-1,0
27,401,6,218,3,93,2
29,3290,23,136,1,291,2
30,297,8,188,1,-1,0
22,33,12,369,1,-1,0
39,1179,25,284,1,-1,0
35,471,5,276,2,-1,0
61,938,15,392,2,183,3
33,1636,27,165,1,-1,0
42,1243,26,1000,4,-1,0
30,0,4,730,2,-1,0
51,1679,12,417,1,365,9
25,2022,29,276,8,97,12
44,2033,3,444,1,99,1
34,869,6,1677,1,-1,0
28,3611,26,141,2,-1,0
61,3624,25,342,1,-1,0
21,2488,30,258,6,169,3
53,2228,17,890,1,-1,0
46,4,30,268,1,261,5
52,2557,28,134,5,204,2
56,1390,18,543,1,-1,0
36,1228,4,303,3,-1,0
30,1265,26,414,2,-1,0
41,6046,15,300,6,182,2
33,816,11,383,2,503,2
28,0,28,294,2,105,7
54,118,5,280,1,-1,0
50,1165,16,455,1,-1,0
58,99,22,396,2,-1,0
33,1697,4,489,1,182,1
36,866,11,629,1,173,1
51,0,2,539,2,-1,0
35,5301,21,937,2,-1,0
35,7918,7,497,1,-1,0
34,1,28,535,2,-1,0
45,160,30,619,1,-1,0
24,414,18,493,1,370,1
45,406,7,314,1,-1,0
42,0,9,331,1,140,4
30,655,6,384,2,-1,0
60,514,16,263,1,124,9
40,11766,13,218,2,242,9
25,0,15,1424,4,-1,0
48,2892,7,407,1,385,1
28,762,18,115,3,-1,0
55,2037,2,209,2,273,1
47,255,30,802,4,-1,0
32,1536,7,289,2,-1,0
55,0,18,237,1,-1,0
27,2,6,554,2,356,1
42,1435,7,1148,1,-1,0
47,1219,18,697,4,-1,0
36,2971,12,247,1,97,8
64,440,6,495,1,-1,0
34,3301,17,164,5,92,6
72,2321,14,221,2,64,12
27,213,27,378,1,-1,0
54,0,18,362,1,290,3
19,108,10,168,1,182,2
33,920,30,344,1,-1,0
36,1031,17,282,4,-1,0
26,294,5,87,1,91,2
42,527,22,181,1,185,1
24,1030,4,396,2,-1,0
28,2503,25,426,1,-1,0
58,1547,5,1186,4,-1,0
59,1,29,210,1,-1,0
46,1167,21,1540,2,-1,0
49,523,3,152,2,-1,0
45,-207,15,878,2,-1,0
32,3283,12,623,2,191,2
46,1147,20,720,1,-1,0
29,1170,20,453,1,-1,0
30,4642,21,528,1,-1,0
31,2666,10,318,2,97,6
31,792,20,763,14,-1,0
33,127,29,1059,2,-1,0
49,0,28,412,2,-1,0
30,0,1,318,1,-1,0
29,121,30,1500,2,-1,0
44,618,12,193,1,-1,0
34,2495,23,924,1,-1,0
62,569,4,94,5,184,1
58,473,18,1109,1,262,1
60,474,31,415,5,186,3
62,0,13,227,2,-1,0
53,1796,15,476,1,193,1
32,520,3,443,2,-1,0
39,118,3,906,1,-1,0
58,3342,5,344,5,-1,0
38,3239,5,817,2,-1,0
56,23,20,857,3,-1,0
52,40,19,1265,3,-1,0
45,226,13,177,6,179,10
28,939,27,740,1,-1,0
29,-20,21,574,1,-1,0
29,940,15,382,1,-1,0
60,5,29,533,1,92,1
31,0,11,720,1,-1,0
31,447,4,327,3,77,3
57,126,4,166,2,-1,0
25,4718,24,709,1,-1,0
27,843,8,187,1,-1,0
24,656,16,894,1,-1,0
39,91,3,213,1,185,1
27,0,22,1608,13,-1,0
24,2984,27,935,1,-1,0
56,870,16,257,1,-1,0
33,7608,30,238,4,-1,0
38,5115,2,318,1,95,7
34,247,8,401,2,-1,0
45,154,7,1138,1,-1,0
35,1731,31,361,4,-1,0
52,3634,8,341,8,-1,0
38,19,5,1130,3,251,2
23,1129,28,806,1,-1,0
38,0,21,576,1,183,4
36,12264,12,158,2,-1,0
33,478,30,475,2,-1,0
43,2081,22,554,3,-1,0
41,965,22,336,10,-1,0
46,332,9,772,1,-1,0
60,1163,30,470,8,-1,0
40,1960,2,605,6,-1,0
33,294,8,763,1,-1,0
35,188,5,1865,2,-1,0
36,254,3,303,2,-1,0
28,1377,14,688,2,-1,0
60,523,13,192,3,-1,0
47,600,19,290,15,-1,0
35,387,8,1024,3,347,3
53,849,6,3102,3,-1,0
39,1317,20,543,1,170,4
46,273,22,565,2,-1,0
34,0,30,300,1,86,1
58,2538,19,680,2,111,6
34,133,15,401,2,187,5
33,146,22,380,1,91,3
42,11115,30,328,1,-1,0
32,486,29,1181,1,-1,0
47,159,29,220,3,155,3
35,1201,18,537,1,-1,0
77,2590,13,212,3,277,12
62,800,17,737,1,-1,0
62,0,20,158,1,-1,0
38,385,28,154,1,-1,0
37,238,3,185,1,92,1
38,238,4,139,1,92,3
31,1812,30,461,1,-1,0
38,413,13,252,2,183,3
31,152,8,831,1,-1,0
34,1031,29,751,3,-1,0
33,3143,29,421,2,-1,0
38,613,3,239,1,-1,0
28,168,12,387,1,194,1
67,2144,21,847,2,-1,0
31,1331,30,297,1,86,3
49,2611,20,194,2,-1,0
53,925,25,930,3,-1,0
31,985,17,997,1,57,2
60,367,16,318,2,-1,0
30,302,11,528,3,-1,0
38,47,4,288,5,-1,0
49,1946,16,486,1,-1,0
40,2266,16,447,1,147,5
34,992,5,71,2,-1,0
35,3544,8,380,1,-1,0
33,76,4,1141,4,-1,0
34,6013,18,612,1,-1,0
28,19,17,149,1,-1,0
27,232,26,701,2,-1,0
22,993,28,115,3,93,1
27,535,13,159,1,87,3
34,127,3,117,1,-1,0
62,1528,15,134,2,184,1
36,324,16,830,1,-1,0
47,1639,12,349,1,-1,0
32,0,30,177,2,-1,0
33,-370,7,261,1,345,1
27,11862,25,285,2,97,7
35,323,11,261,2,-1,0
47,3940,5,226,3,97,2
57,8897,12,865,2,-1,0
26,2002,29,146,1,-1,0
46,668,15,1263,2,-1,0
58,2946,14,467,1,-1,0
43,4216,24,150,2,195,2
49,0,6,445,2,166,3
34,23076,26,243,2,35,6
28,7459,2,981,5,269,2
33,5,17,1007,2,-1,0
25,4147,14,211,3,-1,0
26,0,1,261,4,-1,0
32,131,22,522,1,183,2
29,231,14,1075,1,14,1
30,720,15,1265,4,210,4
23,598,11,406,1,195,1
41,1819,22,397,1,371,3
66,587,12,457,2,392,2
62,1495,13,896,1,57,2
28,442,19,474,3,95,3
33,271,13,182,2,91,2
77,29340,15,257,1,91,2
54,1014,30,240,1,162,2
50,2366,28,816,2,149,1
31,26965,21,654,2,-1,0
45,1411,7,800,2,102,3
30,617,27,192,2,-1,0
40,4736,11,285,2,-1,0
67,2540,14,279,3,92,9
39,403,7,1262,3,-1,0
20,423,16,498,1,-1,0
31,131,18,332,2,-1,0
31,4041,30,1034,2,-1,0
33,273,16,803,1,-1,0
45,101,12,460,5,-1,0
45,0,15,533,3,-1,0
31,2544,15,252,1,184,3
33,1699,6,178,2,94,1
41,2689,15,135,1,-1,0
31,3160,26,688,2,-1,0
50,388,11,203,2,-1,0
56,393,26,183,1,221,2
28,69,30,532,2,-1,0
35,2658,19,768,2,141,3
30,-366,18,516,1,-1,0
64,466,18,526,1,-1,0
32,64,30,598,4,105,5
29,580,17,1311,2,-1,0
29,3317,4,640,7,-1,0
51,955,17,221,3,-1,0
40,7441,31,1461,6,-1,0
45,377,19,835,3,-1,0
36,994,6,211,1,90,6
31,1766,5,166,2,-1,0
